Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S2184,Liam,Williams,1,18,3,55.52,44.68,41.87,78.06,67.28,2.82,96.71,64.6,0.0,5.2,0,1,1,0,5,6.9
S2185,Maria,Williams,1,19,3,73.58,71.59,60.18,89.12,56.91,3.94,73.65,81.23,1.0,7.3,1,0,3,2,2,5.1
S2186,Liam,Johnson,1,21,2,,87.47,74.36,98.79,73.25,6.76,65.05,79.7,2.0,9.0,1,1,3,1,9,5.5
S2187,Ali,Smith,0,23,0,67.45,44.87,42.56,77.21,69.65,8.8,75.83,90.61,3.0,7.6,1,1,4,0,5,6.4
S2188,John,Jones,1,23,1,58.13,93.38,76.59,,98.59,1.27,91.15,54.77,2.0,11.4,0,1,1,1,6,5.3
S2189,Liam,Williams,1,24,3,61.5,74.7,71.4,93.02,99.49,7.35,55.51,85.06,2.0,8.9,1,1,4,1,9,5.5
S2190,John,Williams,0,22,1,53.83,97.04,87.01,98.49,70.53,9.18,67.95,66.56,2.0,21.6,0,1,4,1,4,7.1
S2191,John,Jones,0,24,1,96.0,48.89,41.73,56.46,57.44,4.23,65.94,56.48,3.0,12.4,0,1,0,2,3,7.7
S2192,Ahmed,Davis,0,19,1,76.52,99.61,86.85,78.91,95.53,2.87,91.98,86.59,3.0,23.0,1,1,4,0,4,8.0
S2193,Liam,Davis,0,21,2,69.84,78.66,71.25,,89.68,6.78,88.92,66.58,0.0,8.4,0,1,3,2,8,4.6
S2194,Sara,Smith,0,19,0,,74.05,62.23,76.67,75.56,2.46,70.01,86.51,2.0,10.2,0,1,2,2,7,7.7
S2195,Ahmed,Johnson,0,19,1,81.41,70.92,97.92,70.46,68.27,3.84,83.22,58.12,0.0,24.7,1,1,4,2,7,8.7
S2196,Sara,Williams,1,23,3,,41.42,49.61,82.76,72.41,8.97,69.72,99.3,2.0,20.9,1,1,2,2,1,6.9
S2197,John,Johnson,0,20,2,58.93,96.38,72.48,63.51,95.09,5.9,78.57,90.17,0.0,7.4,0,0,4,2,2,7.0
S2198,John,Davis,1,18,1,64.78,78.64,59.26,67.46,59.23,0.95,99.56,64.46,3.0,29.0,0,1,4,1,3,8.8
S2199,Ahmed,Davis,0,22,2,98.79,45.5,71.65,99.61,90.34,3.3,76.78,87.03,4.0,24.1,0,1,4,1,1,8.3
S2200,Ahmed,Brown,1,21,2,,41.26,73.14,81.82,50.91,6.27,99.43,56.79,3.0,18.8,0,1,4,1,9,6.8
S2201,Sara,Smith,1,19,0,51.13,43.05,45.37,93.65,96.03,4.81,87.36,82.67,2.0,13.6,0,1,1,2,9,7.8
S2202,Maria,Brown,0,22,2,57.38,76.56,79.67,90.39,75.01,6.6,56.04,52.98,1.0,7.3,0,1,1,2,5,4.9
S2203,Sara,Brown,0,19,2,51.32,76.84,78.07,82.61,61.34,7.61,89.8,66.67,1.0,14.0,0,1,0,2,4,6.1
S2204,Ahmed,Brown,1,23,1,99.5,69.98,86.17,92.04,50.14,4.81,58.06,98.92,3.0,13.1,0,1,2,1,3,7.6
S2205,Emma,Smith,0,18,2,63.94,58.41,45.44,64.36,77.98,9.87,76.62,56.05,4.0,7.0,0,1,4,1,9,5.4
S2206,Ahmed,Smith,0,23,3,96.18,71.9,57.84,81.86,62.22,9.15,80.66,79.87,4.0,24.6,0,0,4,2,2,6.3
S2207,Emma,Jones,1,22,1,99.79,70.98,79.01,79.53,81.56,0.6,94.61,53.53,3.0,15.4,0,1,2,1,8,4.9
S2208,Ali,Johnson,1,21,0,79.99,41.16,48.2,81.12,64.06,2.66,60.52,83.47,2.0,27.2,0,0,4,2,7,8.5
S2209,Ahmed,Johnson,1,19,2,51.66,56.95,80.66,58.43,54.4,3.01,93.8,63.93,0.0,8.9,0,1,3,0,2,8.5
S2210,Ali,Jones,0,18,1,,43.19,43.54,63.86,75.25,1.84,96.72,65.5,2.0,12.9,1,1,4,1,3,6.4
S2211,Maria,Jones,0,23,3,74.08,94.01,60.1,64.33,78.22,3.12,54.47,66.89,1.0,12.0,1,1,4,1,2,5.0
S2212,Sara,Davis,0,22,2,70.31,83.51,90.8,80.1,72.63,4.25,94.26,60.26,3.0,26.6,0,1,4,0,3,7.4
S2213,Emma,Brown,0,23,1,80.31,99.77,86.46,98.63,72.9,0.52,62.96,97.08,1.0,17.7,0,1,1,1,4,5.1
S2214,Sara,Jones,1,19,1,71.94,58.13,78.69,97.7,79.48,1.27,54.05,95.29,2.0,8.5,0,1,4,0,5,5.1
S2215,Ali,Williams,0,19,1,,92.71,92.23,61.36,76.32,0.96,97.93,93.5,4.0,13.9,1,1,4,0,2,8.9
S2216,Emma,Johnson,1,21,0,76.74,76.18,82.56,65.24,56.63,0.46,69.61,55.32,1.0,28.6,0,0,1,2,7,4.5
S2217,Sara,Jones,0,18,2,84.69,67.19,71.16,51.8,59.85,4.81,81.15,61.67,1.0,18.8,0,1,4,2,4,5.9
S2218,Ahmed,Williams,0,20,3,,53.35,98.78,69.94,57.09,3.34,77.64,80.61,2.0,5.9,0,1,4,1,1,6.8
S2219,John,Williams,1,23,1,,84.3,81.69,91.73,84.66,9.35,60.66,98.52,2.0,6.4,0,1,4,1,4,4.5
S2220,Ali,Williams,0,19,1,61.49,94.25,76.08,95.79,76.43,1.03,83.48,80.24,3.0,10.9,0,1,2,2,9,4.2
S2221,Sara,Davis,0,22,1,55.37,54.12,64.53,61.82,71.49,9.26,52.31,66.36,0.0,20.5,0,1,1,2,5,6.7
S2222,Ali,Davis,1,23,2,56.98,50.52,94.14,63.29,89.92,0.87,60.15,90.87,1.0,11.1,0,1,1,0,2,4.6
S2223,Omar,Williams,0,21,3,75.63,81.77,57.74,61.04,66.29,6.19,97.23,56.77,1.0,26.3,0,1,2,2,6,5.3
S2224,Ali,Davis,1,21,2,66.06,98.62,40.55,67.51,78.41,2.48,97.68,94.09,0.0,20.7,0,1,1,2,7,6.5
S2225,Emma,Brown,1,19,1,,85.0,51.8,90.24,53.72,8.27,74.13,98.73,3.0,12.5,0,1,3,1,2,5.7
S2226,Omar,Williams,1,19,0,99.12,57.07,46.57,82.34,87.22,0.61,58.45,98.38,4.0,14.8,0,1,4,2,10,7.6
S2227,Liam,Brown,1,19,0,57.84,65.2,59.14,89.3,84.76,9.53,71.08,57.38,2.0,14.4,1,1,0,1,2,8.8
S2228,Emma,Brown,0,24,1,77.04,63.06,89.55,,90.12,0.47,93.85,77.48,0.0,12.9,0,1,4,2,10,7.8
S2229,John,Williams,0,20,0,54.94,91.13,79.09,62.89,94.22,2.41,53.51,79.25,2.0,20.7,0,1,1,0,3,9.0
S2230,Omar,Johnson,0,19,1,65.92,86.28,50.14,61.4,87.9,4.64,56.39,59.75,0.0,10.0,1,1,0,2,10,5.9
S2231,Liam,Williams,1,23,1,,75.34,87.33,50.45,92.22,7.56,94.78,77.34,4.0,12.3,0,1,2,1,4,5.5
S2232,Ahmed,Williams,0,23,1,97.33,56.5,70.25,89.05,67.28,9.51,70.77,82.33,4.0,7.1,0,1,4,2,5,5.1
S2233,Ali,Davis,0,24,2,69.56,96.28,70.76,92.36,67.17,4.28,54.17,66.45,0.0,14.4,1,1,2,0,3,8.4
S2234,Sara,Williams,0,24,2,53.25,79.2,61.73,88.41,97.22,7.57,56.96,65.78,1.0,6.6,0,0,0,2,4,5.9
S2235,Maria,Johnson,0,18,1,69.41,98.23,91.88,53.72,95.73,7.27,94.12,53.01,2.0,5.4,0,1,4,2,7,7.6
S2236,Ali,Davis,1,22,1,,74.81,59.1,88.11,77.42,5.71,74.51,97.84,2.0,21.1,0,1,2,2,6,7.4
S2237,Liam,Smith,1,19,0,61.5,89.27,45.65,52.29,68.33,6.91,58.15,90.18,4.0,9.1,0,1,0,0,2,4.3
S2238,Ali,Smith,0,23,3,80.9,88.79,58.16,55.28,93.3,0.38,94.7,87.97,0.0,5.9,0,1,4,1,7,8.4
S2239,John,Brown,1,24,0,53.37,60.24,82.92,72.02,66.17,4.42,92.26,51.09,1.0,6.7,0,1,1,0,2,6.4
S2240,Ahmed,Brown,0,23,1,73.24,97.84,79.45,73.81,57.68,7.86,51.15,81.22,2.0,10.0,1,1,4,0,3,5.1
S2241,Maria,Johnson,0,23,1,80.47,41.32,51.28,90.81,81.97,4.74,79.05,59.03,3.0,23.0,0,1,0,2,1,8.9
S2242,Omar,Jones,0,24,1,71.09,86.12,46.71,83.98,52.13,8.74,62.22,83.09,1.0,5.3,0,1,4,2,6,7.8
S2243,Omar,Smith,1,20,1,50.96,97.93,79.65,,68.96,8.34,76.66,81.06,2.0,23.2,1,1,4,0,10,7.1
S2244,Omar,Brown,0,24,2,,60.33,80.58,61.31,90.38,8.63,63.96,92.6,4.0,19.9,0,1,4,0,4,8.9
S2245,Liam,Smith,1,24,2,68.36,78.89,61.97,64.28,64.76,1.3,65.79,62.77,2.0,17.8,1,1,2,0,9,7.8
S2246,Emma,Johnson,1,22,0,,73.73,90.57,56.18,96.57,2.44,80.09,51.37,1.0,27.7,1,1,1,2,4,4.6
S2247,Emma,Johnson,0,24,2,66.28,85.69,98.69,,97.79,0.3,76.94,95.71,0.0,25.7,1,1,4,1,10,9.0
S2248,Sara,Jones,1,21,1,73.75,91.97,52.34,86.43,90.79,9.83,69.76,95.43,3.0,15.5,1,1,0,1,6,7.0
S2249,Maria,Jones,1,24,1,69.42,76.18,74.62,62.07,99.38,2.36,55.38,72.79,2.0,5.2,0,1,1,0,8,5.5
S2250,Omar,Davis,0,23,2,67.13,88.95,40.32,91.77,76.54,3.67,98.47,53.9,4.0,22.8,0,1,3,2,5,8.1
S2251,Emma,Johnson,1,19,1,51.09,58.74,82.78,73.48,78.46,2.75,58.73,74.9,0.0,6.2,1,1,3,1,3,4.2
S2252,Liam,Brown,1,23,1,68.0,53.72,64.86,66.15,91.81,0.4,81.66,76.2,3.0,12.0,0,1,0,1,9,7.3
S2253,Sara,Smith,0,22,1,94.47,65.84,51.6,70.62,74.64,2.61,54.14,91.09,4.0,17.3,1,1,4,1,3,4.8
S2254,Ahmed,Williams,0,21,1,84.52,80.66,85.13,,70.34,0.98,84.42,85.86,4.0,7.5,1,1,1,1,9,4.4
S2255,Sara,Jones,1,24,1,57.27,51.23,88.64,75.84,80.74,3.94,54.74,53.54,1.0,22.0,0,1,1,0,2,5.8
S2256,Emma,Williams,0,20,0,79.56,80.82,46.67,50.36,82.88,9.67,61.48,85.27,2.0,13.0,0,1,1,0,8,5.8
S2257,John,Brown,0,18,0,94.61,63.65,42.46,96.12,87.54,6.98,82.35,56.79,4.0,14.0,0,1,0,0,6,7.0
S2258,Liam,Jones,1,24,1,85.0,87.73,60.04,53.3,83.41,7.07,64.15,54.47,0.0,21.2,0,1,3,1,9,6.8
S2259,John,Williams,1,19,1,57.43,42.21,77.56,96.93,87.29,4.53,76.64,69.93,1.0,15.0,0,1,3,1,5,7.4
S2260,Omar,Brown,0,18,0,,80.08,87.61,,83.73,8.11,56.23,53.87,2.0,10.6,0,1,2,1,4,4.9
S2261,John,Smith,1,20,1,65.08,78.99,72.76,,74.02,9.08,60.12,91.46,0.0,9.4,1,1,4,1,2,8.4
S2262,Omar,Brown,0,22,1,72.7,96.46,74.84,76.73,56.75,9.62,86.69,73.16,1.0,23.1,1,1,4,1,1,8.3
S2263,Omar,Davis,0,22,1,76.31,82.8,87.99,75.29,89.27,0.99,51.76,79.35,2.0,23.8,1,1,3,0,4,5.1
S2264,Emma,Jones,1,20,1,,87.78,71.73,53.64,51.54,8.8,55.59,78.84,2.0,9.9,1,1,3,0,8,6.4
S2265,John,Johnson,1,23,0,96.58,94.28,76.67,61.94,99.63,2.25,60.75,98.91,4.0,13.0,0,1,1,1,10,6.4
S2266,Omar,Smith,0,20,0,96.48,80.5,70.97,88.88,91.42,3.97,51.01,95.79,3.0,28.9,1,1,4,1,9,8.6
S2267,Maria,Williams,0,24,1,50.4,57.41,92.83,,83.55,3.45,54.77,92.46,1.0,29.6,0,1,3,1,1,8.5
S2268,Ahmed,Jones,0,19,1,96.09,92.19,54.13,76.46,98.33,6.75,64.07,69.16,4.0,19.6,0,1,2,2,2,4.3
S2269,Sara,Johnson,0,21,1,52.72,84.85,55.84,67.67,80.62,5.98,54.65,57.25,0.0,23.9,0,1,4,2,3,8.8
S2270,Sara,Brown,1,24,1,63.29,65.47,47.68,53.0,52.82,1.09,93.31,79.59,3.0,23.7,1,1,3,2,8,4.3
S2271,Emma,Johnson,0,24,3,75.75,82.63,89.17,84.11,77.97,7.83,53.3,72.02,2.0,14.9,0,1,4,0,9,6.7
S2272,John,Jones,1,24,2,74.0,92.06,64.71,63.92,63.86,4.4,93.05,61.28,0.0,6.2,0,1,4,1,3,5.6
S2273,John,Jones,1,18,2,80.24,98.54,60.87,52.75,68.47,0.02,91.14,54.88,0.0,23.5,0,1,4,1,4,6.0
S2274,Omar,Davis,0,18,0,73.97,97.14,98.88,83.29,72.98,4.15,55.04,71.8,4.0,8.4,0,0,4,1,8,7.1
S2275,Liam,Davis,1,22,0,96.72,59.52,95.61,74.29,88.73,5.16,51.26,82.54,4.0,12.3,0,1,3,1,3,6.9
S2276,Ali,Johnson,1,24,0,62.03,65.3,98.32,,75.15,0.69,52.5,81.27,2.0,12.9,0,1,1,2,6,4.8
S2277,Omar,Brown,0,23,1,63.7,46.57,48.54,55.55,73.73,1.51,79.52,88.7,1.0,13.7,0,1,2,1,1,8.8
S2278,Ahmed,Johnson,1,22,1,96.04,54.85,93.48,84.96,65.1,9.94,83.52,73.33,4.0,16.6,0,1,1,2,7,4.1
S2279,Maria,Jones,1,19,2,,92.95,59.72,53.18,76.99,8.71,81.03,66.08,0.0,17.5,0,1,0,2,5,5.7
S2280,Sara,Jones,0,20,1,80.48,61.65,40.76,93.3,62.42,1.33,77.07,76.94,1.0,17.1,1,1,0,2,4,8.0
S2281,Omar,Williams,0,18,3,84.09,77.23,63.48,65.57,63.05,5.8,58.73,98.75,4.0,9.1,0,1,2,1,8,8.3
S2282,Ali,Davis,0,24,2,75.28,79.96,70.55,54.43,87.86,3.79,92.05,52.25,1.0,21.2,0,1,1,2,8,8.0
S2283,Ali,Williams,0,19,3,84.71,86.91,46.49,,67.13,5.44,66.38,76.43,0.0,24.8,0,1,4,1,7,5.9
S2284,Omar,Smith,0,22,1,58.64,50.97,72.26,76.22,52.57,4.71,99.31,66.46,2.0,16.5,0,1,4,0,1,7.4
S2285,Emma,Jones,0,22,0,92.63,58.29,89.17,65.33,67.18,0.48,69.24,55.27,4.0,26.0,1,1,2,2,10,7.8
S2286,Sara,Williams,0,18,1,57.0,66.9,62.66,70.3,81.93,3.15,63.15,71.73,2.0,16.1,1,1,4,1,6,6.9
S2287,Emma,Johnson,1,22,3,70.04,61.89,61.16,51.07,90.7,1.26,94.71,82.06,1.0,19.2,1,1,1,2,3,7.4
S2288,Maria,Davis,1,23,1,53.76,98.97,60.33,,98.1,4.89,78.37,76.41,2.0,6.7,0,1,4,1,8,6.8
S2289,Ali,Davis,0,22,2,77.26,90.1,95.39,68.29,87.31,9.07,86.09,51.46,3.0,8.7,0,1,3,1,10,4.3
S2290,Ali,Brown,1,21,0,83.49,68.78,42.93,85.7,71.44,9.96,70.42,78.96,4.0,24.2,1,1,4,1,3,5.4
S2291,Ahmed,Johnson,1,20,2,97.06,92.76,66.7,81.41,64.96,9.44,94.35,61.6,3.0,11.2,0,1,4,1,8,7.5
S2292,Maria,Brown,0,22,2,86.97,60.86,55.88,82.56,56.48,9.86,95.89,67.07,4.0,7.3,0,1,4,0,5,5.2
S2293,Ali,Williams,1,21,3,,87.15,93.63,89.64,81.38,0.15,71.84,65.61,1.0,19.2,1,1,4,2,5,6.3
S2294,Maria,Smith,0,19,2,96.63,53.42,45.76,81.56,75.49,7.29,62.04,92.93,3.0,7.4,0,1,2,1,8,6.7
S2295,Sara,Johnson,1,22,2,,86.34,64.69,70.94,83.89,2.73,82.38,52.38,2.0,22.1,0,1,3,2,3,7.4
S2296,John,Johnson,0,23,1,78.06,67.39,64.41,69.5,61.86,8.66,97.73,67.4,3.0,22.2,0,1,1,2,4,5.3
S2297,Ali,Johnson,1,19,0,79.8,46.45,93.3,,66.18,8.14,81.12,69.74,3.0,16.3,0,1,0,1,1,7.0
S2298,Ahmed,Brown,1,24,2,70.5,56.4,52.93,88.97,64.6,4.24,97.71,80.94,2.0,22.1,0,1,4,2,9,7.0
S2299,Sara,Williams,1,22,2,91.92,64.14,78.69,88.06,89.88,4.73,67.19,89.45,4.0,25.0,0,1,3,2,3,8.2
S2300,Omar,Johnson,0,18,1,59.26,84.96,48.06,62.31,58.56,2.65,95.75,86.38,0.0,9.9,0,1,3,1,8,6.8
S2301,Maria,Johnson,1,21,2,77.74,44.38,97.24,93.13,80.42,2.89,55.63,87.63,2.0,21.2,0,1,3,2,1,5.5
S2302,Omar,Davis,1,21,1,86.11,79.57,75.58,79.45,52.57,9.81,67.94,59.62,4.0,22.3,0,1,3,0,1,6.6
S2303,Emma,Smith,0,18,1,95.2,82.96,77.58,73.93,77.48,8.89,74.72,95.59,4.0,9.9,1,1,2,1,6,4.5
S2304,Sara,Davis,0,20,2,94.2,79.24,66.03,,53.2,1.92,82.66,70.71,4.0,23.2,0,1,4,2,6,7.0
S2305,Omar,Davis,1,24,1,75.44,85.64,60.54,69.14,58.79,2.76,64.71,50.56,1.0,23.0,0,1,4,0,7,8.6
S2306,Liam,Smith,1,23,1,,50.69,52.76,82.03,55.65,1.09,96.21,83.4,2.0,8.9,0,1,1,0,1,6.6
S2307,Liam,Williams,1,21,2,69.71,75.23,76.24,54.49,67.34,9.89,95.17,80.2,2.0,12.9,1,1,1,2,3,5.5
S2308,Ali,Davis,1,19,1,73.41,96.47,97.27,72.98,67.19,9.07,89.97,56.3,0.0,28.5,1,1,3,2,4,6.0
S2309,Maria,Williams,0,23,1,95.31,76.65,61.59,99.67,91.32,5.52,55.72,97.99,3.0,6.8,1,1,3,2,9,8.5
S2310,John,Davis,1,21,1,96.54,76.68,92.99,85.83,61.28,6.93,53.91,78.08,4.0,10.7,0,1,0,0,8,8.1
S2311,Sara,Jones,1,24,2,94.77,84.19,48.93,77.34,54.32,7.48,74.91,73.46,4.0,19.5,0,1,4,1,4,8.0
S2312,Ali,Smith,0,20,2,56.92,59.99,96.17,76.65,80.18,2.04,88.27,69.91,1.0,29.2,0,1,3,2,10,6.8
S2313,Ahmed,Davis,1,24,0,,82.03,61.03,,84.37,9.35,56.16,60.49,0.0,11.4,1,1,1,1,7,6.0
S2314,Emma,Jones,1,19,1,97.42,94.97,62.78,97.87,64.74,5.27,82.07,97.64,4.0,25.4,0,1,1,1,9,4.7
S2315,Maria,Brown,1,24,1,68.06,40.65,67.77,96.41,80.14,0.92,76.39,85.11,3.0,14.2,0,1,4,2,10,8.9
S2316,Sara,Jones,0,23,1,75.93,92.21,83.09,84.12,88.8,3.97,86.3,78.38,2.0,13.8,0,1,0,2,10,4.9
S2317,Liam,Johnson,0,19,2,88.95,53.12,83.18,54.95,67.38,6.02,71.77,81.56,4.0,29.9,0,1,3,1,8,5.3
S2318,Sara,Davis,1,18,3,78.1,67.36,68.78,60.39,76.27,3.53,84.66,92.02,0.0,25.4,0,1,3,1,5,7.8
S2319,John,Jones,1,22,1,99.67,91.14,71.39,59.2,57.33,6.99,57.98,81.79,4.0,11.2,0,0,3,1,9,5.8
S2320,Liam,Williams,0,18,1,72.79,89.43,41.8,75.98,51.18,8.82,60.73,55.73,2.0,9.6,0,1,4,0,5,6.9
S2321,John,Brown,1,23,1,85.7,93.52,58.26,60.39,99.07,7.72,95.17,84.86,4.0,7.1,0,0,4,2,3,7.8
S2322,Ahmed,Davis,1,22,2,89.63,96.43,60.76,,64.99,6.43,66.47,78.24,4.0,17.1,0,1,4,2,6,6.8
S2323,Emma,Johnson,0,18,2,74.71,66.83,73.52,77.26,63.95,5.12,99.28,98.32,1.0,13.4,1,1,3,0,3,6.5
S2324,Ahmed,Jones,0,22,2,92.85,79.38,73.5,50.88,98.66,2.54,52.31,86.69,3.0,14.5,0,1,3,2,2,4.3
S2325,Ali,Brown,0,21,0,77.31,63.43,82.59,87.2,86.41,4.55,74.79,67.2,3.0,15.8,0,1,1,0,7,6.4
S2326,Ali,Davis,1,24,2,70.58,61.04,83.02,59.44,79.26,2.93,66.25,56.77,0.0,29.8,0,1,3,0,3,6.3
S2327,Ahmed,Brown,1,19,1,55.39,65.9,54.11,91.24,84.97,9.34,99.8,74.11,2.0,5.1,0,1,4,1,5,8.4
S2328,Emma,Johnson,1,22,1,69.67,84.58,86.21,67.75,85.5,9.07,99.5,83.97,2.0,15.7,0,1,0,2,9,6.2
S2329,Ahmed,Jones,1,21,2,86.7,70.09,41.18,66.93,88.17,1.56,61.76,58.86,4.0,6.6,0,0,1,2,4,7.1
S2330,Emma,Brown,0,24,2,96.06,88.84,82.97,50.59,53.36,8.23,63.36,82.47,3.0,21.8,0,1,4,2,9,7.9
S2331,Emma,Brown,1,24,2,62.58,84.71,46.12,99.39,70.64,7.03,87.48,91.28,3.0,6.3,0,1,2,2,6,6.3
S2332,Omar,Smith,1,20,2,67.76,41.23,83.78,80.6,64.76,9.75,94.48,57.85,0.0,24.2,0,1,1,1,3,5.3
S2333,Liam,Brown,0,18,2,,77.81,71.63,71.14,53.53,4.63,83.18,85.29,4.0,26.7,0,1,1,0,1,8.5
S2334,Maria,Smith,0,20,0,84.54,66.19,66.24,54.83,70.63,7.22,93.24,53.41,4.0,29.3,1,1,2,1,8,8.5
S2335,Emma,Jones,1,23,2,98.01,67.4,81.44,84.96,80.81,5.18,53.16,50.4,4.0,8.0,0,1,2,2,10,8.5
S2336,John,Davis,0,21,0,82.05,89.1,42.18,64.14,58.92,0.69,82.03,51.63,4.0,29.5,1,1,4,1,4,5.4
S2337,Emma,Davis,0,20,1,80.85,72.86,53.41,99.41,65.25,0.47,85.01,81.58,1.0,15.3,0,1,1,2,6,5.6
S2338,Emma,Jones,1,20,2,77.67,93.14,76.99,97.53,81.96,1.22,59.52,98.67,2.0,20.8,1,1,0,0,2,8.6
S2339,Emma,Jones,1,24,3,54.42,82.77,90.83,86.76,78.97,2.96,88.9,88.57,1.0,5.0,0,1,3,2,4,4.6
S2340,Omar,Williams,1,21,1,,73.17,62.87,98.55,93.44,2.59,97.21,62.72,2.0,14.3,0,1,2,2,8,7.3
S2341,Liam,Jones,1,24,0,80.1,85.27,55.53,55.28,89.56,7.28,94.9,53.58,2.0,13.8,0,1,4,1,2,5.5
S2342,Omar,Brown,0,19,0,83.07,42.3,71.12,,98.28,7.16,62.25,80.83,2.0,17.6,0,1,2,2,6,7.6
S2343,Ali,Davis,0,22,1,94.94,41.63,77.34,62.66,79.86,9.71,66.2,50.16,4.0,8.3,0,1,4,0,2,8.2
S2344,Omar,Johnson,1,23,2,89.2,45.0,65.21,53.6,84.92,3.1,74.98,89.63,4.0,22.3,0,1,3,0,8,6.0
S2345,John,Davis,1,23,1,89.05,66.25,92.6,98.61,93.03,9.38,57.92,62.16,4.0,19.9,0,1,3,2,3,4.8
S2346,John,Smith,0,18,3,,54.13,71.41,53.0,92.0,6.13,97.7,64.96,1.0,10.3,1,1,2,2,9,7.7
S2347,Omar,Davis,1,24,0,99.5,99.06,42.15,92.83,85.94,4.95,58.08,67.2,4.0,29.6,1,1,3,1,6,4.3
S2348,Liam,Williams,1,22,1,79.06,72.54,53.38,88.41,75.01,6.68,88.07,88.18,4.0,5.1,0,1,3,2,3,4.1
S2349,Ahmed,Jones,1,18,1,55.44,79.74,67.04,68.79,63.66,7.03,67.07,63.29,1.0,13.4,1,1,0,2,2,8.4
S2350,Maria,Jones,1,23,2,,56.73,81.86,50.94,93.86,1.72,78.69,64.22,3.0,11.5,0,0,2,1,8,8.1
S2351,Liam,Davis,0,22,1,89.38,59.31,53.19,50.3,88.83,7.52,52.36,77.05,3.0,19.0,0,1,4,0,4,6.9
S2352,Omar,Johnson,1,20,1,51.39,60.13,98.58,60.2,91.9,7.25,60.25,73.15,2.0,27.2,1,1,4,2,8,7.3
S2353,Emma,Johnson,0,19,2,52.84,81.92,59.11,74.69,57.04,9.98,72.22,97.78,1.0,21.4,1,1,4,2,7,8.8
S2354,Sara,Williams,1,20,1,53.36,68.42,71.95,72.9,65.74,9.12,83.86,63.17,0.0,6.2,0,1,0,1,2,4.3
S2355,Maria,Smith,1,19,1,86.55,71.06,41.14,79.26,71.24,6.85,88.88,54.59,4.0,26.6,1,1,2,1,7,5.1
S2356,Maria,Davis,0,24,0,,75.52,93.09,,91.92,7.12,51.51,77.05,2.0,11.6,1,1,3,2,4,7.6
S2357,John,Jones,1,21,3,68.44,86.13,87.33,68.87,94.64,9.46,57.62,59.23,2.0,7.8,0,1,0,2,6,5.3
S2358,Maria,Davis,0,18,0,55.28,45.42,51.73,,64.24,9.67,86.49,70.68,1.0,15.8,0,1,4,2,8,5.0
S2359,Omar,Williams,1,18,0,,86.61,95.99,90.0,84.32,8.27,90.65,59.36,4.0,27.5,0,1,2,1,9,6.2
S2360,Emma,Brown,1,21,1,66.05,73.79,58.95,66.63,53.89,7.67,61.83,94.05,2.0,5.9,0,1,0,2,4,7.6
S2361,Emma,Brown,1,22,1,63.27,80.15,81.53,64.34,70.48,1.11,61.48,66.37,3.0,20.6,0,1,0,2,3,5.1
S2362,Ali,Williams,1,21,1,82.62,59.65,89.14,88.22,74.33,8.3,54.4,88.74,0.0,13.3,0,1,0,2,2,6.1
S2363,Emma,Jones,1,24,0,77.95,64.56,84.45,96.71,88.28,2.53,57.51,97.43,4.0,20.6,0,1,1,2,4,6.6
S2364,Liam,Williams,0,23,3,68.12,53.87,95.05,95.75,94.6,5.64,50.4,97.03,3.0,11.7,0,1,4,2,2,4.9
S2365,Emma,Jones,0,21,0,82.07,98.76,91.86,56.87,66.86,4.05,79.49,76.24,0.0,29.2,0,1,0,0,3,6.4
S2366,John,Johnson,1,19,0,,69.82,99.68,,76.39,3.46,95.19,99.16,0.0,7.8,0,1,1,0,1,8.3
S2367,Emma,Williams,1,23,2,89.74,99.76,50.96,54.64,82.37,3.1,57.48,82.8,4.0,8.9,0,1,4,2,7,7.7
S2368,Ali,Jones,0,21,1,61.47,69.39,58.29,98.05,66.43,8.55,87.57,56.42,2.0,6.1,0,1,1,1,6,6.5
S2369,Sara,Williams,0,18,2,57.94,53.19,78.17,60.76,99.28,7.69,78.68,94.42,0.0,24.9,0,1,3,1,1,4.6
S2370,Omar,Williams,1,20,1,89.12,70.45,83.98,59.87,93.79,5.23,97.0,73.43,4.0,7.3,0,1,4,2,9,4.1
S2371,John,Jones,1,19,1,85.39,42.38,72.08,94.44,64.82,6.64,89.91,57.63,3.0,11.9,1,1,0,1,6,4.3
S2372,Liam,Jones,0,24,2,59.13,94.29,44.44,98.39,75.4,9.85,92.64,89.57,2.0,10.1,0,1,0,2,5,7.8
S2373,Sara,Smith,1,19,2,55.81,89.11,90.5,84.88,61.54,3.98,81.96,81.22,2.0,13.8,0,1,0,2,1,7.5
S2374,John,Williams,0,22,2,91.92,83.55,97.65,56.05,75.73,5.51,90.57,94.11,4.0,24.1,1,1,4,2,10,7.7
S2375,Ahmed,Brown,1,20,2,88.83,76.59,64.33,74.29,84.17,5.34,67.54,91.37,4.0,28.8,0,1,4,1,5,5.5
S2376,Maria,Williams,0,19,1,66.36,74.79,53.49,90.83,54.28,9.36,60.45,66.01,4.0,27.0,1,0,4,1,2,4.4
